pubID,tokens,mentions,hashtags
1584506822047981568,"desquiciar, todo, ciudad, imposible, cruzar, tlalpan, puente, alvarado, tráfico, contaminación, circo, acarrear, millón, bache, ciudad, tapar, día, volver, hacer, pésimo, calidad","Claudiashein, ClaraBrugadaM",
1584877443667484672,"alto, riesgo, criticar, caso, incendio, vivero, coyoacán, usuario, compartir, nota, humo, llenar, convoy, metro, provocar, crisis, ansiedad",,videos
1585048999924748288,"precaución, tráfico, lento, debido, incendio, vehículo, bulevar, miguel, madrid, frente, hospital, materno, infantil, circulación, poniente, oriente, utilice, vía, alterno, avenida, benito, juarez, ruiz, cortinas, policía, guadalupe, proteger, servir",,
1585265153796456448,"26, octubre, 2022, 08, 27, hr, percance, vehículo, altura, unidad, cuauhtemoc, norte, sur, generar, tráfico, auxilio, vial, camino, maneje, precaución",,"AVISO, ViaductoBicentenario"
1585310574543372292,"solicitar, patrulla, tránsito, retiro, vehículo, estacionado, lugar, prohibido, vehículo, estacionado, doble, fila, franelero, cobrar, lugar, estacionamiento, hospital, issue, tlahuac","UCS_GCDMX, SSC_CDMX, OVIALCDMX","URGENTE, Tláhuac"
1585335359751307290,"precaución, servicio, emergencia, dirigir, laborar, josé, álvarez, altura, rabino, ortiz, col, constitución, república, alcaldía, gustavo, madero",,incendio
1585342154423283712,"llegar, patrulla, tránsito, seguir, franelero, estacionado, carro, lugar, prohibido, doble, fila","Paulina95217186, UCS_GCDMX, SSC_CDMX, OVIALCDMX",
1585400972272173087,"semáforo, lento, provocar, tránsito, contaminación, dra, poder, ser, asaltar, av, misterios, río, consulado, urgir, atender","OVIALCDMX, VigimoviCDMX, SSC_CDMX, UCS_GCDMX, OHarfuch, Claudiashein",GAM
1585674912164974593,"solicitar, patrulla, tránsito, retiro, vehículo, estacionado, lugar, prohibido, periférico, altura, price, shoes, frente, centro, comando, guardia, nacional, iztapalapa","UCS_GCDMX, SSC_CDMX, OVIALCDMX","URGENTE, Iztapalapa"
1586007647920467968,"servicio, emergencia, trabajar, incendio, vehículo, división, norte, llantén, colonia, jardín, alternativa, calzada, tlalpan, avenida, canal, miramontes",Alcaldia_Coy,"Precaución, C5conConfianza, 911CDMX"
1586038787096080385,"servicio, emergencia, aproximar, trabajar, incendio, transformador, 11, agosto, 1859, batalla, casa, blanca, colonia, leyes, reforma, 3ra, sección",Alc_Iztapalapa,"Precaución, C5conConfianza, 911CDMX"
1586056666461896705,"servicios, emergencia, camino, trabajar, incendio, edificio, colonia, solidaridad",Alc_Iztapalapa,"Precaución, C5conConfianza, 911CDMX"
1586132955667509248,"obstruir, tránsito, trailer, camión, además, permitir, estacionamiento, lugar, prohibido, ambos, lado, calle, puente, poco, desastre","MitikahMall, MinisoMexico, mitikahmall, alcaldiabj, bjalcaldia, vecinos_cdmx, seduviCDMX",desastremitikah
1586218832024154112,"insoportable, situación, casi, medio, noche, seguir, desviar, tráfico, calle, coyoacán, gigantesco, estacionamiento, coche, encendido, ruido, generar, motor, cañonazo, asfixiar, coyoacán",,
1586493040239120384,"precaución, servicio, emergencia, laborar, colonia, ignacio, zaragoza, alcaldía, venustiano, carranza",,incendio
1586667726986149888,"servicio, emergencia, atender, incendio, basura, cuauhtemoc, emiliano, zapata, colonia, santa, maría, aztahuacan",Alc_Iztapalapa,"Precaución, 911CDMX, C5conConfianza"
1587097229550125057,"querer, reportar, vehículo, doble, fila, permitir, salida, vehículo, avenida, gral, garcia, condes, palomas, miguel, hidalgo, ciudad, méxico, 11200",UCS_GCDMX,transito
1587163316245372928,"precaución, debido, servicio, emergencia, laborar, colonia, vasco, quiroga, alcaldía, gustavo, madero",,incendio
1587530622527938560,"precaución, hallar, servicio, emergencia, laborar, av, benito, juarez, altura, profesor, atilio, montaña, col, santa, maría, aztahuacan, alcaldía, iztapalapa",,incendio
1587626383395540992,"precaución, carretera, méxico, toluca, av, juarez, cuajimalpa, reportar, incendio",,
1587654957091667971,"denunciar, calle, méxico, dirección, xochimilco, tulyehualco, paraje, conocido, nativas-lechera, tipo, provocar, tráfico, extorsiónar, exigir, dinero, dejar, pasar","OHarfuch, Claudiashein, SSC_CDMX, c4jimenez",
1588582689891708929,"si, casi, chocar, ciclista, querer, ir, rápido, pesar, tráfico, paso, alto, fin, c5, acceso, video, total","OsielCruzV, c4jimenez, Alc_Iztapalapa, FiscaliaCDMX, C5_CDMX, UCS_GCDMX, VigimoviCDMX",
1589076274995433473,"buena, noche, alcaldía, cruce, batallones, rojos, esquina, soto, gama, casi, llegar, mercado, juan, álvarez, cerrado, evento, local, comercial, colocar, cada, noche, generar, ruido, trafico","Alc_Iztapalapa, C5_CDMX, SSC_CDMX",
1589470814034104320,"alguien, saber, fuego, artificial",TuAlcaldiaGAM,
1589723898454880258,"14, 57, servicio, emergencia, acudir, calle, roble, av, capulín, col, san, miguel, teotongo, reporte, incendio, conducir, precaución, ceder, paso",Alc_Iztapalapa,PrecauciónVial
1589750217804767235,"precaución, servicio, emergencia, laborar, establecimiento, comercial, colonia, obrero, popular, alcaldía, azcapotzalco",,incendio
1590027735510192128,"favor, reglamentación, total, invasión, motocicleta, cdmx, respetar, señalamiento, menos, reglamento, tránsito, ir, exceso, velocidad, agresivo, armado, amenazante, ruido, exagerado, horrible, sembrar, terror",Claudiashein,
1590373322055122944,"colapsar, tráfico, avenida, alvaro, obregon, bloqueo, vial, mañana, túnel, precaución",,ReporteVial
1590438670074785792,"base, ilegal, ruta, 26, esq, calzado, tlalpan, av, san, fernando, junto, mercado, flores, entorpecer, tráfico, mientras, demá, autobús, pasar, alto, invadir, paso, peatonal, nariz","LaSEMOVI, UCS_GCDMX, ORTCDMX, OHarfuch",TransitoCDMX
1590449125295882242,"precaución, servicio, emergencia, dirigir, av, fray, servando, teresa, mier, francisco, paso, troncos, colonia, jardín, ballena, alcaldía, venustiano, carranza, alternativa, av, taller",,"incendio, vehículo"
1590581422565122048,"nel, tráfico, lado, segundo, piso, ver, contaminación, parte, alto, ciudad, oriente, av, tlahuac, desmedro",,
1590609940145930240,"pasar, alto, motociclista, taxi, si, moto, querer, ganar, tráiler, día, meter, carro, respetar, reglamento, tránsito, madrugada, menos","NarstroianneD, Tonno_EC, Cesman_M, MrElDiablo8, Alc_Iztapalapa",
1590780860738940928,"hola, necesitar, reportar, semáforo, calle, museo, división, norte, col, rosario, coyoacán, dura, alto, hacer, tráfico, gracia",Alcaldia_Coy,
1590852130109546496,"caos, generar, día, febrero, alcaldía, cuauhtemoc, oficial, ssccdmx, cerrar, acceso, tlalpan, brillante, idea, bravo, generar, trafico, contaminación, bravo",,
1590892207233327107,"ruta, querer, cobrar, $, 12, pesos, alegandonque, tráfico, tomar, autopista, correo, tacubaya, navidad",,"secretariadetrasnporte, Cuajimalpa, denuncia"
1591079704953749509,"iglesia, católico, contribuir, este, cambio, climático, pues, lanzar, espacio, millón, cohete, contaminar, ruido, humo, basura, alcaldía, azcapotzalco",FAOenEspanol,
1591112031960059904,"cruzar, bien, chino, alto, cruce, avenida, cuauhtemoc, eugenia, ahí, deber, poner, tránsito, fijo",UCS_GCDMX,
1591230551390040064,"querer, reportar, fila, 10, auto, tlalpan, solo, villa, cortés, provocar, tráfico",SSC_CDMX,
1591239232320049153,"buena, noche, reportar, demasiado, tráfico, inusual, av, universidad, gabriel, mancera, col, acacias, mismo, ruido, claro, referencia, conflicto, metro, plaza, coyoacán, radio, fórmula, favor, mucho, gracia","UCS_GCDMX, C5_CDMX",
1591589001835982848,"alguno, reporte, bloqueo, accidente, caseta, tlalpan, salida, morelos, alto, total, tráfico",C5_CDMX,
1591670691300007937,"reducción, carril, av, coyoacán, frente, afectar, tránsito, vehicular",,"1909, ApoyoVial, Precaución"
1591819742217748483,"emergencia, trabajan, incendio, casa, habitación, colonia, san, miguel, alternativa, vial, morelos, cualquiera, emergencia",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1591827593661403136,"parecer, restaurante, gran, abanico, buena, relación, autoridad, día, hoy, contingencia, mantener, doble, fila, ambos, lado, calle, col, tránsito, saber, hagan, verdad","Claudiashein, OVIALCDMX, UCS_GCDMX",
1592136409976287233,"nota, contingencia, 30, am, muchísimo, tráfico, churubusco, metro, dragón, moras, además, tlalpan, estadio, azteca, churubusco, carga, excesivo, lunes, 00, am","inakimanero, VILLALVAZO13",
1592160364200091648,"contingencia, autoridad, tránsito, si, plagado, auto, circular, circular",UCS_GCDMX,
1592205979797848066,"cuántos, vez, pedido, revisar, órden, tianguis, av, genaro, estrada, av, santa, cruz, av, luis, mendez, basura, tráfico, contaminación, delincuencia, hecho, ordenar él, torre, decir, escucha, ver, si, cierto","ClaraBrugadaM, Alc_Iztapalapa",
1592287635078275075,"precaución, servicio, emergencia, acudir, combatir, negocio, colonia, malgache, alcaldía, magdalena, contreras",,incendio
1592508079715028994,"pedir, poner, plan, contingencia, ambiental, fase, descansar, día, trafico, diario, locos, ayer, descanse, auto, sentir, bajar, gracia",Claudiashein,
1592584802569687043,"servicio, emergencia, atender, incendio, domicilio, colonia, ejército, constitucionalista, iii, alternativa, vial, aeronáutica",Alc_Iztapalapa,"Precaución, 911CDMX, C5conConfianza"
1592585489634189312,"precaución, debido, domicilio, servicio, emergencia, laborar, colonia, ejército, constitucionalista, iii, alcaldía, iztapalapa, alternativa, aeronáutica",,incendio
1592627130902663169,"precaución, servicio, emergencia, laborar, establecimiento, comercial, colonia, barrio, santiago, alcaldía, iztacalco, alternativa, av, andrés, molina, enriquez",,incendio
1592696344409681921,"así, diario, pseudofabrico, ubicado, canal, nacional, 12-b, av, oaxaqueña, eje, oriente, san, francisco, culiacan, delegación, coyoacán, diario, ruido, humo, decir, horno, hechizo","SSC_CDMX, SSPCMexico, AmbienteEdomex, ProsocCDMX, Alcaldia_Coy",
1593079270850457601,"porqué, controlado, crecimiento, ambulante, porqué, hacer, caso, omiso, queja, constante, vecino, excesivo, quemar, fuego, artificial, año, tlalpan, agua, seguir, autorizar, construcción, plaza, comercial, departamento","TlalpanVecinos, danyalvarezca, miron_carlos, XochitlBravoE, LupitaChavez_C, Luis_Chavez_Gar",
1593246310982815744,"colina, sur, alvaro, obregon, precaución, vuelta, rueda",trafico889,Trafico
1593262220569464838,"bombero, diferente, corporación, intentar, apagar, registrar, menos, cinco, respiradero, rio, límites, alcaldía, gustavo, madero",,"Precaución, incendio, gasmetano, Remedios, Nezahualcóyotl, Ecatepec"
1593269247827972098,"nivel, contaminación, incendio, ir, subir, posible, doble, circula",,
1593329396190007296,"día, auto, estacionado, lugar, prohibido, calle, forestal, esquina, calzado, xochimilco, viene, viene, incluido, todo, cosa, hacer, muchísimo, tráfico, dejar, solo, carril",LaSEMOVI,
1593449264415473666,"panistas, destruido, alcaldía, benito, juarez, construir, demasiado, edificio, aumentar, tráfico, ruido, contaminación, basura, ahora, escasear, agua, ocasionar, pérdida, plusvalía, debido, aglomeración, tanto, gente",marianagc,PanistasCorruptos
1593591660944003073,"hoy, viernes, 18, noviembre, mismo, situación, calle, cerrado, nuevamente, hacia, tlalpan, práctico, llevar, uno, cuanto, semana, afectar, libre, tránsito, ruido, cao, vial, atender","OVIALCDMX, INVEACDMX, ricardorubiot, Comiteducacion, LaCampestre_Ch",SEMOVI
1593606156731273218,"buen, día, poder, solicitar, apoyo, uno, pipa, agua, laboral, vía, público, todo, hora, día, colorido, pipa, generar, tráfico, bastante, ruido, alcaldía, cuajimalpo, gracias","UCS_GCDMX, GobCDMX",
1593734272816496640,"caótico, tráfico, cdmx, viernes, encima, dos, vehículo, transporte, detener, lateral, periférico, frente, ramón, fuente, casi, esquina, call, tlalpan, poder, estacionar él, así, conductor",LaSEMOVI,
1593755089306472448,"tráfico, terrible, cdmx, salgan, repito, salgan, foto, bajar, estrés",,
1593771599186087939,"llevar, hora, poder, llegar, caseta, peñón, texcoco, trafico, vuelta, rueda, momento, quedar, alto, total",,"trafico, peñontexcoco"
1593827359257305088,"gente, ahogar él, tomar, vía, público, además, estacionar, doble, fila, obstruir, libre, tránsito, música, alto, volumen, calle, zaragoza, 118, calle, moctezuma, meneses, colonia, buenavista, alcaldía, cuauhtemoc","C5_CDMX, Claudiashein, AlcCuauhtemocMx, OVIALCDMX",
1593890481980710912,"accidente, alcance, lesionado, puente, bld, venustiano, carranza, bld, campanario, frente, colonia, jardín, colonial, oficial, tránsito, bandera, vialidad, esperar, grúa, maneje, precaución",,Saltillo
1593963714725793792,"tránsito, detenido, carretera, méxico, cuernavaca, después, tres, marca, conducir, cuidado",,"CarreteraMéxicoCuernavaca, TránsitoDetenido, Cuidado, Precaución, Tlalpan"
1593975782543708160,"urgir, policía, tránsito, calzado, viga, ermita, iztapalapa, uno, 20, pipa, obstruir, carril, izquierdo, carril, derecho, invadido, gente, estacionar, eje, vial, prohibido, estacionar él, solo, carril, libre",UCS_GCDMX,
1594368581080424449,"primero, resolver, problema, quemar, cohete, fuego, artificial, administración, ser, decepción, completo, esperar, poder, cambiar, rumbo, perder, próximo, elección","alfagonzalezm, STaboadaMx","Tlalpan, CDMX, FelizDomingo, BuenDomingo, BuenFin"
1594394936840945665,"querer, reportar, pequeño, socavón, cerca, metro, culiacan, tomas, avelino, fuego, nuevo, 09800","Alc_Iztapalapa, ClaraBrugadaM, Alc_Iztapalapa","socavon, iztapalapa, fuegonuevo"
1594420919254093824,"fin, semana, temporada, alto, camioneta, estorba, paso, generar, alto, tráfico, zona, encontrar, calle, ventura, tena, call, viga","A_VCarranza, GobCDMX, mercadojamaica",
1594801795460579328,"servicio, emergencia, apoyar, incendio, vehículo, circuito, subastas, productores, eje, sur, colonia, central, abastos",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1595434555216990209,"servir, semáforo, cola, cuauhtemoc, cumbres, maltratar, incluir, este, generar, alto, sra, problema, 0430am, nadie, tránsito, cuadrante, asistir, labor, vialidad","MetrobusCDMX, Claudiashein",RIESGODEVIDA
1595604809507393536,"incendio, vehículo, pensión, pernoctar, colonia, central, abasto, servicio, emergencia, apoyar, lugar",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1596288693903364096,"precaución, debido, casa, habitación, servicio, emergencia, acudir, colonia, guadalupe, alcaldía, tláhuac",,incendio
1597039001491279872,"precaución, alcaldía, azcapotzalco, benito, juarez, coyoacán, cuauhtemoc, magdalena, contreras, miguel, hidalgo, tlalpan",,Llueve
1597208579399884801,"vía, reportar, precaución, laborar, cuerpo, bomberos, poste, caído, av, moler, monte, elbruz, momento, afectar, circulación, zona, ático889","EOmarsanz, tráfico889",Polanco
1597208875253497856,"precaución, aut, camara-lechería",,lluvia
1597223381778468865,"precaución, autopista, méxico-cuernavaca, colegio, militar, alternativa, carretera, méxico-cuernavaca",,volcadura
1597247212677124096,"urgir, mejor, programación, semáforo, avenida, cuauhtemoc, pino, suárez, verdadero, asco, mal, sincronizado, generar, tráfico, inmenso, ende, contaminación, carro, camión, retrasar, tiempo, carro, encendido",Cicmty,
1597319418060701696,"precaución, continúar, cerrado, circulación, general, prim, abraham, gonzález, atenas, bucareli, debido, inmediaciones, secretaría, gobernación",,manifestantes
1597355763013255168,"precaución, servicio, emergencia, dirigir, atender, call, guadalupe, altura, circuito, interior, dirección, reforma",,percance
1597363390887837697,"precaución, debido, servicio, emergencia, dirigir, av, ejército, nacional, mexicano, altura, emerson, alcaldía, miguel, hidalgo",,choque
1597477558047674368,"hoteles, casa, tortuga, marimba, reducido, devastador, incendio, isla, hollow, quintana, roo",,
1597616493616893953,"precaución, afectar, circulación, call, vallejo, cam, san, juan, ixtacala, pasar, av, acueducto, tenayuca, alcaldía, gustavo, madero, procedente, av, 3-a",,Manifestantes
1597640340885843970,"transito, hoy, si, ir, ver, estacionamiento, lugar, prohibido, franelero, zona, hospitales",alfagonzalezm,
1597666588681011207,"precaución, encontrar, percance, josé, vasconcelos, altura, vicente, suárez, dirección, eje, sur",,
1597670943417147398,"precaución, debido, servicio, emergencia, dirigir, hermenegildo, galena, altura, avenida, insurgentes, col, santa, ursula, nitla, alcaldía, tlalpan",,choque
